mouse_id	sample_id	human_source	cage_id	ear_tag	mouse_sex	mouse_DOB	mouse_age_d	mouse_age_wk	day	cdiff_strain	date	sample_type	cdiff_cfu	nextDayCFU_colon	nextDayCFU_any	weight_grams	percent_weightLoss	last_day_by_mouse	Early_Euth	log_cfu
IN3_NT	IN3-NT-D7	DA00953	IN3	NT	f	2012-05-18	67	9.57	7	431	2012-07-24	stool	2200000	1e+08	1e+08	22.7	102.252252252252	10	FALSE	6.34242287822874
IN3_NT	IN3-NT-D8	DA00953	IN3	NT	f	2012-05-18	68	9.71	8	431	2012-07-25	stool	1e+08	3.9e+08	3.9e+08	19.5	87.8378378378378	10	FALSE	8.00000000434295
IN3_NT	IN3-NT-D9	DA00953	IN3	NT	f	2012-05-18	69	9.86	9	431	2012-07-26	stool	3.9e+08	3e+06	3e+06	19	85.5855855855856	10	FALSE	8.59106460814007
INA_2056	INA-2056-D0	DA01245	INA	2056	m	2012-03-10	80	11.43	0	431	2012-05-29	stool	0	NA	NA	22.9	100	1	TRUE	0
INA_2064	INA-2064-D0	DA01245	INA	2064	m	2012-03-10	80	11.43	0	431	2012-05-29	stool	0	4.6e+07	4.6e+07	24.9	100	2	TRUE	0
INA_2064	INA-2064-D1	DA01245	INA	2064	m	2012-03-10	81	11.57	1	431	2012-05-30	stool	4.6e+07	1.4e+08	1.4e+08	24.1	96.7871485943775	2	TRUE	7.66275784112276
INA_2064	INA-2064-D2	DA01245	INA	2064	m	2012-03-10	82	11.71	2	431	2012-05-31	stool	1.4e+08	NA	NA	18.5	74.2971887550201	2	TRUE	8.14612803878034
INA_NT	INA-NT-D0	DA01245	INA	NT	m	2012-03-10	80	11.43	0	431	2012-05-29	stool	0	10250000	10250000	20.2	100	1	TRUE	0
INA_NT	INA-NT-D1	DA01245	INA	NT	m	2012-03-10	81	11.57	1	431	2012-05-30	stool	10250000	NA	2.95e+08	20.2	100	1	TRUE	7.01072390776196
inoculum_NA	DA00369	DA00369	inoculum	NA	NA	NA	NA	NA	NA	NA	NA	stool	NA	NA	NA	NA	NA	NA	NA	NA
inoculum_NA	DA00430	DA00430	inoculum	NA	NA	NA	NA	NA	NA	NA	NA	stool	NA	NA	NA	NA	NA	NA	NA	NA
inoculum_NA	DA00578	DA00578	inoculum	NA	NA	NA	NA	NA	NA	NA	NA	stool	NA	NA	NA	NA	NA	NA	NA	NA
inoculum_NA	DA00581	DA00581	inoculum	NA	NA	NA	NA	NA	NA	NA	NA	stool	NA	NA	NA	NA	NA	NA	NA	NA
inoculum_NA	DA00431	DA00431	inoculum	NA	NA	NA	NA	NA	NA	NA	NA	stool	NA	NA	NA	NA	NA	NA	NA	NA
inoculum_NA	DA00884	DA00884	inoculum	NA	NA	NA	NA	NA	NA	NA	NA	stool	NA	NA	NA	NA	NA	NA	NA	NA
inoculum_NA	DA01134	DA01134	inoculum	NA	NA	NA	NA	NA	NA	NA	NA	stool	NA	NA	NA	NA	NA	NA	NA	NA
inoculum_NA	DA00953	DA00953	inoculum	NA	NA	NA	NA	NA	NA	NA	NA	stool	NA	NA	NA	NA	NA	NA	NA	NA
inoculum_NA	DA01245	DA01245	inoculum	NA	NA	NA	NA	NA	NA	NA	NA	stool	NA	NA	NA	NA	NA	NA	NA	NA
inoculum_NA	DA01146	DA01146	inoculum	NA	NA	NA	NA	NA	NA	NA	NA	stool	NA	NA	NA	NA	NA	NA	NA	NA
inoculum_NA	DA10093	DA10093	inoculum	NA	NA	NA	NA	NA	NA	NA	NA	stool	NA	NA	NA	NA	NA	NA	NA	NA
inoculum_NA	DA01324	DA01324	inoculum	NA	NA	NA	NA	NA	NA	NA	NA	stool	NA	NA	NA	NA	NA	NA	NA	NA
inoculum_NA	DA10082	DA10082	inoculum	NA	NA	NA	NA	NA	NA	NA	NA	stool	NA	NA	NA	NA	NA	NA	NA	NA
inoculum_NA	DA10034	DA10034	inoculum	NA	NA	NA	NA	NA	NA	NA	NA	stool	NA	NA	NA	NA	NA	NA	NA	NA
inoculum_NA	DA10148	DA10148	inoculum	NA	NA	NA	NA	NA	NA	NA	NA	stool	NA	NA	NA	NA	NA	NA	NA	NA
inoculum_NA	DA10027	DA10027	inoculum	NA	NA	NA	NA	NA	NA	NA	NA	stool	NA	NA	NA	NA	NA	NA	NA	NA
LINE_188	LINE-188-D0	DA01146	LINE	188	f	2012-07-16	71	10.14	0	431	2012-09-25	stool	0	4.8e+07	4.8e+07	19	100	10	FALSE	0
LINE_188	LINE-188-D1	DA01146	LINE	188	f	2012-07-16	72	10.29	1	431	2012-09-26	stool	4.8e+07	1.59e+08	1.59e+08	22	115.789473684211	10	FALSE	7.68124124642339
LINE_188	LINE-188-D10	DA01146	LINE	188	f	2012-07-16	81	11.57	10	431	2012-10-05	stool	4.8e+08	NA	NA	21.5	113.157894736842	10	FALSE	8.68124123828037
LINE_188	LINE-188-D2	DA01146	LINE	188	f	2012-07-16	73	10.43	2	431	2012-09-27	stool	1.59e+08	5.6e+08	5.6e+08	21	110.526315789474	10	FALSE	8.20139712705186
LINE_188	LINE-188-D3	DA01146	LINE	188	f	2012-07-16	74	10.57	3	431	2012-09-28	stool	5.6e+08	1.6e+08	1.6e+08	20	105.263157894737	10	FALSE	8.74818802778173
LINE_188	LINE-188-D4	DA01146	LINE	188	f	2012-07-16	75	10.71	4	431	2012-09-29	stool	1.6e+08	1.13e+08	1.13e+08	19.5	102.631578947368	10	FALSE	8.20411998537027
LINE_188	LINE-188-D5	DA01146	LINE	188	f	2012-07-16	76	10.86	5	431	2012-09-30	stool	1.13e+08	5.6e+08	5.6e+08	21	110.526315789474	10	FALSE	8.05307844732673
LINE_188	LINE-188-D6	DA01146	LINE	188	f	2012-07-16	77	11	6	431	2012-10-01	stool	5.6e+08	2.56e+08	2.56e+08	21.4	112.631578947368	10	FALSE	8.74818802778173
LINE_188	LINE-188-D7	DA01146	LINE	188	f	2012-07-16	78	11.14	7	431	2012-10-02	stool	2.56e+08	2.82e+08	2.82e+08	NA	NA	10	FALSE	8.40823996700831
LINE_188	LINE-188-D8	DA01146	LINE	188	f	2012-07-16	79	11.29	8	431	2012-10-03	stool	2.82e+08	5.8e+08	5.8e+08	21.2	111.578947368421	10	FALSE	8.45024910985941
LINE_188	LINE-188-D9	DA01146	LINE	188	f	2012-07-16	80	11.43	9	431	2012-10-04	stool	5.8e+08	4.8e+08	4.8e+08	22.5	118.421052631579	10	FALSE	8.76342799431172
LINE_978	LINE-978-D0	DA01146	LINE	978	f	2012-08-03	53	7.57	0	431	2012-09-25	stool	0	2.83e+08	2.83e+08	23	100	10	FALSE	0
LINE_978	LINE-978-D1	DA01146	LINE	978	f	2012-08-03	54	7.71	1	431	2012-09-26	stool	2.83e+08	2.4e+08	2.4e+08	24	104.347826086957	10	FALSE	8.4517864370589
LINE_978	LINE-978-D10	DA01146	LINE	978	f	2012-08-03	63	9	10	431	2012-10-05	stool	4.2e+08	NA	NA	26	113.04347826087	10	FALSE	8.62324929143193
LINE_978	LINE-978-D2	DA01146	LINE	978	f	2012-08-03	55	7.86	2	431	2012-09-27	stool	2.4e+08	2.1e+08	2.1e+08	24.5	106.521739130435	10	FALSE	8.38021124352117
LINE_978	LINE-978-D3	DA01146	LINE	978	f	2012-08-03	56	8	3	431	2012-09-28	stool	2.1e+08	3.9e+08	3.9e+08	24.5	106.521739130435	10	FALSE	8.32221929680199
LINE_978	LINE-978-D4	DA01146	LINE	978	f	2012-08-03	57	8.14	4	431	2012-09-29	stool	3.9e+08	1.95e+08	1.95e+08	24	104.347826086957	10	FALSE	8.59106460814007
LINE_978	LINE-978-D5	DA01146	LINE	978	f	2012-08-03	58	8.29	5	431	2012-09-30	stool	1.95e+08	5.4e+08	5.4e+08	25.2	109.565217391304	10	FALSE	8.29003461358967
LINE_978	LINE-978-D6	DA01146	LINE	978	f	2012-08-03	59	8.43	6	431	2012-10-01	stool	5.4e+08	2.83e+08	2.83e+08	24.9	108.260869565217	10	FALSE	8.73239376062722
LINE_978	LINE-978-D7	DA01146	LINE	978	f	2012-08-03	60	8.57	7	431	2012-10-02	stool	2.83e+08	1.45e+08	1.45e+08	NA	NA	10	FALSE	8.4517864370589
LINE_978	LINE-978-D8	DA01146	LINE	978	f	2012-08-03	61	8.71	8	431	2012-10-03	stool	1.45e+08	3.9e+08	3.9e+08	25.5	110.869565217391	10	FALSE	8.16136800523011
LINE_978	LINE-978-D9	DA01146	LINE	978	f	2012-08-03	62	8.86	9	431	2012-10-04	stool	3.9e+08	4.2e+08	4.2e+08	26.5	115.217391304348	10	FALSE	8.59106460814007
LINE_MNT	LINE-MNT-D0	DA01146	LINE	MNT	f	2012-08-03	53	7.57	0	431	2012-09-25	stool	0	1.55e+08	1.55e+08	17	100	10	FALSE	0
LINE_MNT	LINE-MNT-D1	DA01146	LINE	MNT	f	2012-08-03	54	7.71	1	431	2012-09-26	stool	1.55e+08	2.9e+08	2.9e+08	18.5	108.823529411765	10	FALSE	8.19033170097219
LINE_MNT	LINE-MNT-D10	DA01146	LINE	MNT	f	2012-08-03	63	9	10	431	2012-10-05	stool	5.7e+08	NA	NA	18.3	107.647058823529	10	FALSE	8.75587485643441
LINE_MNT	LINE-MNT-D2	DA01146	LINE	MNT	f	2012-08-03	55	7.86	2	431	2012-09-27	stool	2.9e+08	5.5e+08	5.5e+08	18.5	108.823529411765	10	FALSE	8.46239799939652
LINE_MNT	LINE-MNT-D3	DA01146	LINE	MNT	f	2012-08-03	56	8	3	431	2012-09-28	stool	5.5e+08	4.6e+08	4.6e+08	17.5	102.941176470588	10	FALSE	8.74036269028387
LINE_MNT	LINE-MNT-D4	DA01146	LINE	MNT	f	2012-08-03	57	8.14	4	431	2012-09-29	stool	4.6e+08	1.75e+08	1.75e+08	17.5	102.941176470588	10	FALSE	8.66275783262569
LINE_MNT	LINE-MNT-D5	DA01146	LINE	MNT	f	2012-08-03	58	8.29	5	431	2012-09-30	stool	1.75e+08	4.48e+08	4.48e+08	19.7	115.882352941176	10	FALSE	8.24303805116798
LINE_MNT	LINE-MNT-D6	DA01146	LINE	MNT	f	2012-08-03	59	8.43	6	431	2012-10-01	stool	4.48e+08	2.89e+08	2.89e+08	19.7	115.882352941176	10	FALSE	8.65127801496755
LINE_MNT	LINE-MNT-D7	DA01146	LINE	MNT	f	2012-08-03	60	8.57	7	431	2012-10-02	stool	2.89e+08	1.26e+08	1.26e+08	NA	NA	10	FALSE	8.4608978442593
LINE_MNT	LINE-MNT-D8	DA01146	LINE	MNT	f	2012-08-03	61	8.71	8	431	2012-10-03	stool	1.26e+08	6.1e+08	6.1e+08	18.8	110.588235294118	10	FALSE	8.10037054856434
LINE_MNT	LINE-MNT-D9	DA01146	LINE	MNT	f	2012-08-03	62	8.86	9	431	2012-10-04	stool	6.1e+08	5.7e+08	5.7e+08	18.8	110.588235294118	10	FALSE	8.78532983572273
LINE_NT	LINE-NT-D0	DA01146	LINE	NT	f	2012-08-03	53	7.57	0	431	2012-09-25	stool	0	4.5e+08	4.5e+08	20.5	100	10	FALSE	0
LINE_NT	LINE-NT-D1	DA01146	LINE	NT	f	2012-08-03	54	7.71	1	431	2012-09-26	stool	4.5e+08	2.6e+08	2.6e+08	22	107.317073170732	10	FALSE	8.65321251474044
LINE_NT	LINE-NT-D10	DA01146	LINE	NT	f	2012-08-03	63	9	10	431	2012-10-05	stool	5e+08	NA	NA	22.5	109.756097560976	10	FALSE	8.69897000520461
LINE_NT	LINE-NT-D2	DA01146	LINE	NT	f	2012-08-03	55	7.86	2	431	2012-09-27	stool	2.6e+08	3.7e+08	3.7e+08	21	102.439024390244	10	FALSE	8.41497334964118
LINE_NT	LINE-NT-D3	DA01146	LINE	NT	f	2012-08-03	56	8	3	431	2012-09-28	stool	3.7e+08	4.1e+08	4.1e+08	20.5	100	10	FALSE	8.56820172524076
LINE_NT	LINE-NT-D4	DA01146	LINE	NT	f	2012-08-03	57	8.14	4	431	2012-09-29	stool	4.1e+08	1.65e+08	1.65e+08	21.5	104.878048780488	10	FALSE	8.61278385777899
LINE_NT	LINE-NT-D5	DA01146	LINE	NT	f	2012-08-03	58	8.29	5	431	2012-09-30	stool	1.65e+08	5.74e+08	5.74e+08	23	112.19512195122	10	FALSE	8.21748394684599
LINE_NT	LINE-NT-D6	DA01146	LINE	NT	f	2012-08-03	59	8.43	6	431	2012-10-01	stool	5.74e+08	1.6e+08	1.6e+08	22.9	111.707317073171	10	FALSE	8.75891189315458
LINE_NT	LINE-NT-D7	DA01146	LINE	NT	f	2012-08-03	60	8.57	7	431	2012-10-02	stool	1.6e+08	3.28e+08	3.28e+08	NA	NA	10	FALSE	8.20411998537027
LINE_NT	LINE-NT-D8	DA01146	LINE	NT	f	2012-08-03	61	8.71	8	431	2012-10-03	stool	3.28e+08	5e+08	5e+08	22.3	108.780487804878	10	FALSE	8.51587384503575
LINE_NT	LINE-NT-D9	DA01146	LINE	NT	f	2012-08-03	62	8.86	9	431	2012-10-04	stool	5e+08	5e+08	5e+08	22.7	110.731707317073	10	FALSE	8.69897000520461
MOUT_568	MOUT-568-D0	DA10093	MOUT	568	f	2012-07-16	71	10.14	0	431	2012-09-25	stool	0	9e+05	9e+05	24.4	100	10	FALSE	0
MOUT_568	MOUT-568-D1	DA10093	MOUT	568	f	2012-07-16	72	10.29	1	431	2012-09-26	stool	9e+05	5.3e+07	5.3e+07	24.5	100.409836065574	10	FALSE	5.95424299198848
MOUT_568	MOUT-568-D10	DA10093	MOUT	568	f	2012-07-16	81	11.57	10	431	2012-10-05	stool	2.27e+08	NA	NA	21.5	88.1147540983607	10	FALSE	8.35602585910631
MOUT_568	MOUT-568-D2	DA10093	MOUT	568	f	2012-07-16	73	10.43	2	431	2012-09-27	stool	5.3e+07	19800000	19800000	21.5	88.1147540983607	10	FALSE	7.72427587779502
MOUT_568	MOUT-568-D3	DA10093	MOUT	568	f	2012-07-16	74	10.57	3	431	2012-09-28	stool	19800000	2.4e+07	2.4e+07	19.5	79.9180327868852	10	FALSE	7.2966652121956
MOUT_568	MOUT-568-D4	DA10093	MOUT	568	f	2012-07-16	75	10.71	4	431	2012-09-29	stool	2.4e+07	1.8e+07	1.8e+07	21.5	88.1147540983607	10	FALSE	7.38021125980721
MOUT_568	MOUT-568-D5	DA10093	MOUT	568	f	2012-07-16	76	10.86	5	431	2012-09-30	stool	1.8e+07	3.5e+07	3.5e+07	21	86.0655737704918	10	FALSE	7.25527252923078
MOUT_568	MOUT-568-D6	DA10093	MOUT	568	f	2012-07-16	77	11	6	431	2012-10-01	stool	3.5e+07	2.7e+07	2.7e+07	23.7	97.1311475409836	10	FALSE	7.54406805675869
MOUT_568	MOUT-568-D7	DA10093	MOUT	568	f	2012-07-16	78	11.14	7	431	2012-10-02	stool	2.7e+07	50400000	50400000	NA	NA	10	FALSE	7.43136378024397
MOUT_568	MOUT-568-D8	DA10093	MOUT	568	f	2012-07-16	79	11.29	8	431	2012-10-03	stool	50400000	1.63e+08	1.63e+08	21.2	86.8852459016394	10	FALSE	7.70243054506248
MOUT_568	MOUT-568-D9	DA10093	MOUT	568	f	2012-07-16	80	11.43	9	431	2012-10-04	stool	1.63e+08	2.27e+08	2.27e+08	21.1	86.4754098360656	10	FALSE	8.21218760706834
MOUT_896	MOUT-896-D0	DA10093	MOUT	896	f	2012-07-16	71	10.14	0	431	2012-09-25	stool	0	130000	130000	22	100	10	FALSE	0
MOUT_896	MOUT-896-D1	DA10093	MOUT	896	f	2012-07-16	72	10.29	1	431	2012-09-26	stool	130000	NA	NA	22	100	10	FALSE	5.11394669302077
MOUT_896	MOUT-896-D3	DA10093	MOUT	896	f	2012-07-16	74	10.57	3	431	2012-09-28	stool	9100000	NA	NA	17	77.2727272727273	10	FALSE	6.95904144004576
MOUT_896	MOUT-896-D5	DA10093	MOUT	896	f	2012-07-16	76	10.86	5	431	2012-09-30	stool	5e+07	1.37e+08	1.37e+08	23	104.545454545454	10	FALSE	7.69897001302191
MOUT_896	MOUT-896-D6	DA10093	MOUT	896	f	2012-07-16	77	11	6	431	2012-10-01	stool	1.37e+08	3.2e+07	3.2e+07	26.5	120.454545454546	10	FALSE	8.13672057032644
MOUT_896	MOUT-896-D7	DA10093	MOUT	896	f	2012-07-16	78	11.14	7	431	2012-10-02	stool	3.2e+07	6.5e+07	6.5e+07	NA	NA	10	FALSE	7.50514999189161
MOUT_896	MOUT-896-D8	DA10093	MOUT	896	f	2012-07-16	79	11.29	8	431	2012-10-03	stool	6.5e+07	1.7e+08	1.7e+08	25.3	115	10	FALSE	7.81291336332431
MOUT_896	MOUT-896-D9	DA10093	MOUT	896	f	2012-07-16	80	11.43	9	431	2012-10-04	stool	1.7e+08	1.27e+08	1.27e+08	25	113.636363636364	10	FALSE	8.23044892393295
MOUT_896	MOUT-986-D10	DA10093	MOUT	896	f	2012-07-16	81	11.57	10	431	2012-10-05	stool	1.27e+08	NA	NA	25.7	116.818181818182	10	FALSE	8.1038037243756
NP1_2597	NP1-2597-D0	DA00581	NP1	2597	m	2012-06-01	67	9.57	0	431	2012-08-07	stool	0	0	0	26.8	100	10	FALSE	0
NP1_2597	NP1-2597-D1	DA00581	NP1	2597	m	2012-06-01	68	9.71	1	431	2012-08-08	stool	0	0	0	27	100.746268656716	10	FALSE	0
NP1_2597	NP1-2597-D10	DA00581	NP1	2597	m	2012-06-01	77	11	10	431	2012-08-17	stool	0	NA	NA	26.5	98.8805970149254	10	FALSE	0
NP1_2597	NP1-2597-D2	DA00581	NP1	2597	m	2012-06-01	69	9.86	2	431	2012-08-09	stool	0	0	0	27.2	101.492537313433	10	FALSE	0
NP1_2597	NP1-2597-D3	DA00581	NP1	2597	m	2012-06-01	70	10	3	431	2012-08-10	stool	0	0	0	27.3	101.865671641791	10	FALSE	0
NP1_2597	NP1-2597-D4	DA00581	NP1	2597	m	2012-06-01	71	10.14	4	431	2012-08-11	stool	0	0	0	27.8	103.731343283582	10	FALSE	0
NP1_2597	NP1-2597-D5	DA00581	NP1	2597	m	2012-06-01	72	10.29	5	431	2012-08-12	stool	0	0	0	27.7	103.358208955224	10	FALSE	0
NP1_2597	NP1-2597-D7	DA00581	NP1	2597	m	2012-06-01	74	10.57	7	431	2012-08-14	stool	0	0	0	27.2	101.492537313433	10	FALSE	0
NP1_2597	NP1-2597-D8	DA00581	NP1	2597	m	2012-06-01	75	10.71	8	431	2012-08-15	stool	0	0	0	28	104.477611940299	10	FALSE	0
NP1_2597	NP1-2597-D9	DA00581	NP1	2597	m	2012-06-01	76	10.86	9	431	2012-08-16	stool	0	0	0	27.1	101.119402985075	10	FALSE	0
NP1_2725	NP1-2725-D0	DA00581	NP1	2725	m	2012-06-01	67	9.57	0	431	2012-08-07	stool	0	0	0	28.1	100	10	FALSE	0
NP1_2725	NP1-2725-D1	DA00581	NP1	2725	m	2012-06-01	68	9.71	1	431	2012-08-08	stool	0	0	0	28.9	102.846975088968	10	FALSE	0
NP1_2725	NP1-2725-D10	DA00581	NP1	2725	m	2012-06-01	77	11	10	431	2012-08-17	stool	0	NA	NA	28	99.644128113879	10	FALSE	0
NP1_2725	NP1-2725-D2	DA00581	NP1	2725	m	2012-06-01	69	9.86	2	431	2012-08-09	stool	0	0	0	28.2	100.355871886121	10	FALSE	0
NP1_2725	NP1-2725-D3	DA00581	NP1	2725	m	2012-06-01	70	10	3	431	2012-08-10	stool	0	0	0	28.7	102.135231316726	10	FALSE	0
NP1_2725	NP1-2725-D4	DA00581	NP1	2725	m	2012-06-01	71	10.14	4	431	2012-08-11	stool	0	0	0	29.5	104.982206405694	10	FALSE	0
NP1_2725	NP1-2725-D5	DA00581	NP1	2725	m	2012-06-01	72	10.29	5	431	2012-08-12	stool	0	500	500	29.6	105.338078291815	10	FALSE	0
NP1_2725	NP1-2725-D6	DA00581	NP1	2725	m	2012-06-01	73	10.43	6	431	2012-08-13	stool	500	500	500	29.7	105.693950177936	10	FALSE	2.69983772586725
NP1_2725	NP1-2725-D8	DA00581	NP1	2725	m	2012-06-01	75	10.71	8	431	2012-08-15	stool	0	0	0	29.6	105.338078291815	10	FALSE	0
NP1_2725	NP1-2725-D9	DA00581	NP1	2725	m	2012-06-01	76	10.86	9	431	2012-08-16	stool	0	0	0	30.4	108.185053380783	10	FALSE	0
NP1_317	NP1-317-D0	DA00581	NP1	317	m	2012-06-10	58	8.29	0	431	2012-08-07	stool	0	0	0	24.7	100	10	FALSE	0
NP1_317	NP1-317-D1	DA00581	NP1	317	m	2012-06-10	59	8.43	1	431	2012-08-08	stool	0	0	0	24.9	100.80971659919	10	FALSE	0
NP1_317	NP1-317-D10	DA00581	NP1	317	m	2012-06-10	68	9.71	10	431	2012-08-17	stool	1900	NA	NA	25	101.214574898785	10	FALSE	3.27898211686544
NP1_317	NP1-317-D2	DA00581	NP1	317	m	2012-06-10	60	8.57	2	431	2012-08-09	stool	0	0	0	24.3	98.3805668016194	10	FALSE	0
NP1_317	NP1-317-D3	DA00581	NP1	317	m	2012-06-10	61	8.71	3	431	2012-08-10	stool	0	0	0	25.8	104.453441295547	10	FALSE	0
NP1_317	NP1-317-D4	DA00581	NP1	317	m	2012-06-10	62	8.86	4	431	2012-08-11	stool	0	0	0	25.2	102.024291497976	10	FALSE	0
NP1_317	NP1-317-D5	DA00581	NP1	317	m	2012-06-10	63	9	5	431	2012-08-12	stool	0	0	0	25.5	103.238866396761	10	FALSE	0
NP1_317	NP1-317-D6	DA00581	NP1	317	m	2012-06-10	64	9.14	6	431	2012-08-13	stool	0	0	0	25.6	103.643724696356	10	FALSE	0
NP1_317	NP1-317-D7	DA00581	NP1	317	m	2012-06-10	65	9.29	7	431	2012-08-14	stool	0	0	0	25.7	104.048582995951	10	FALSE	0
NP1_317	NP1-317-D8	DA00581	NP1	317	m	2012-06-10	66	9.43	8	431	2012-08-15	stool	0	0	0	25.5	103.238866396761	10	FALSE	0
NP1_317	NP1-317-D9	DA00581	NP1	317	m	2012-06-10	67	9.57	9	431	2012-08-16	stool	0	1900	1900	26.5	107.287449392713	10	FALSE	0
NP2_2630	NP2-2630-D10	DA01324	NP2	2630	m	2012-05-18	91	13	10	431	2012-08-17	stool	2.03e+08	NA	NA	23.5	95.9183673469388	10	FALSE	8.30749604005259
NP2_2630	NP2-2630-D2	DA01324	NP2	2630	m	2012-05-18	83	11.86	2	431	2012-08-09	stool	0	100	100	24.3	99.1836734693878	10	FALSE	0
NP2_2630	NP2-2630-D4	DA01324	NP2	2630	m	2012-05-18	85	12.14	4	431	2012-08-11	stool	50000	5100000	5100000	24.5	100	10	FALSE	4.6989786901388
NP2_2630	NP2-2630-D5	DA01324	NP2	2630	m	2012-05-18	86	12.29	5	431	2012-08-12	stool	5100000	6.8e+07	6.8e+07	24	97.9591836734694	10	FALSE	6.70757026125371
NP2_2630	NP2-2630-D6	DA01324	NP2	2630	m	2012-05-18	87	12.43	6	431	2012-08-13	stool	6.8e+07	5.1e+07	5.1e+07	24.3	99.1836734693878	10	FALSE	7.83250891909292
NP2_2630	NP2-2630-D8	DA01324	NP2	2630	m	2012-05-18	89	12.71	8	431	2012-08-15	stool	2.6e+08	1.12e+08	1.12e+08	23.1	94.2857142857143	10	FALSE	8.41497334964118
NP2_2630	NP2-2630-D9	DA01324	NP2	2630	m	2012-05-18	90	12.86	9	431	2012-08-16	stool	1.12e+08	2.03e+08	2.03e+08	24.5	100	10	FALSE	8.04921802654781
NP2_979	NP2-979-D0	DA01324	NP2	979	m	2012-06-29	39	5.57	0	431	2012-08-07	stool	0	0	0	23.6	100	10	FALSE	0
NP2_979	NP2-979-D1	DA01324	NP2	979	m	2012-06-29	40	5.71	1	431	2012-08-08	stool	0	16000	16000	22.9	97.0338983050847	10	FALSE	0
NP2_979	NP2-979-D10	DA01324	NP2	979	m	2012-06-29	49	7	10	431	2012-08-17	stool	5.5e+07	NA	NA	23.5	99.5762711864406	10	FALSE	7.74036269739051
NP2_979	NP2-979-D2	DA01324	NP2	979	m	2012-06-29	41	5.86	2	431	2012-08-09	stool	16000	34000	34000	24	101.694915254237	10	FALSE	4.20414712521285
NP2_979	NP2-979-D3	DA01324	NP2	979	m	2012-06-29	42	6	3	431	2012-08-10	stool	34000	4e+06	4e+06	24	101.694915254237	10	FALSE	4.53149169022153
NP2_979	NP2-979-D4	DA01324	NP2	979	m	2012-06-29	43	6.14	4	431	2012-08-11	stool	4e+06	NA	NA	24	101.694915254237	10	FALSE	6.60206009990157
NP2_979	NP2-979-D6	DA01324	NP2	979	m	2012-06-29	45	6.43	6	431	2012-08-13	stool	1152000	22400000	22400000	23.2	98.3050847457627	10	FALSE	6.06145285607877
NP2_979	NP2-979-D8	DA01324	NP2	979	m	2012-06-29	47	6.71	8	431	2012-08-15	stool	1.19e+08	NA	NA	22.6	95.7627118644068	10	FALSE	8.07554696504207
NP2_979	NP2-979-D9	DA01324	NP2	979	m	2012-06-29	48	6.86	9	431	2012-08-16	stool	NA	5.5e+07	5.5e+07	23.2	98.3050847457627	10	FALSE	NA
NP2_983	NP2-983-D0	DA01324	NP2	983	m	2012-06-29	39	5.57	0	431	2012-08-07	stool	0	0	0	21.8	100	10	FALSE	0
NP2_983	NP2-983-D10	DA01324	NP2	983	m	2012-06-29	49	7	10	431	2012-08-17	stool	1.3e+08	NA	NA	22.5	103.211009174312	10	FALSE	8.11394335564756
NP2_983	NP2-983-D5	DA01324	NP2	983	m	2012-06-29	44	6.29	5	431	2012-08-12	stool	0	0	0	22.1	101.376146788991	10	FALSE	0
NP2_983	NP2-983-D6	DA01324	NP2	983	m	2012-06-29	45	6.43	6	431	2012-08-13	stool	0	NA	NA	23	105.504587155963	10	FALSE	0
NP2_983	NP2-983-D8	DA01324	NP2	983	m	2012-06-29	47	6.71	8	431	2012-08-15	stool	1.2e+07	30400000	30400000	22	100.91743119266	10	FALSE	7.07918128223883
NP2_983	NP2-983-D9	DA01324	NP2	983	m	2012-06-29	48	6.86	9	431	2012-08-16	stool	30400000	1.3e+08	1.3e+08	22.5	103.211009174312	10	FALSE	7.48287359789476
OP_2091	OP-2091-D0	DA10082	OP	2091	m	2012-05-18	81	11.57	0	431	2012-08-07	stool	0	7e+07	7e+07	25.2	100	3	TRUE	0
OP_2091	OP-2091-D1	DA10082	OP	2091	m	2012-05-18	82	11.71	1	431	2012-08-08	stool	7e+07	1.1e+07	1.1e+07	24.3	96.4285714285714	3	TRUE	7.84509804621846
OP_2091	OP-2091-D2	DA10082	OP	2091	m	2012-05-18	83	11.86	2	431	2012-08-09	stool	1.1e+07	6e+07	6e+07	21.1	83.7301587301587	3	TRUE	7.04139272463954
OP_2091	OP-2091-D3	DA10082	OP	2091	m	2012-05-18	84	12	3	431	2012-08-10	stool	6e+07	NA	NA	20	79.3650793650794	3	TRUE	7.77815125762188
OP_2542	OP-2542-D0	DA10082	OP	2542	m	2012-06-01	67	9.57	0	431	2012-08-07	stool	0	2.5e+08	2.5e+08	27	100	3	TRUE	0
OP_2542	OP-2542-D1	DA10082	OP	2542	m	2012-06-01	68	9.71	1	431	2012-08-08	stool	2.5e+08	6e+07	6e+07	25.8	95.5555555555555	3	TRUE	8.39794001040922
OP_2542	OP-2542-D2	DA10082	OP	2542	m	2012-06-01	69	9.86	2	431	2012-08-09	stool	6e+07	1.8e+09	1.8e+09	22.5	83.3333333333333	3	TRUE	7.77815125762188
OP_2542	OP-2542-D3	DA10082	OP	2542	m	2012-06-01	70	10	3	431	2012-08-10	stool	1.8e+09	NA	NA	22.6	83.7037037037037	3	TRUE	9.25527250534458
OUT_2028	OUT-2028-D0	DA10034	OUT	2028	f	2012-05-18	46	6.57	0	431	2012-07-03	stool	NA	31000	31000	18.8	100	3	TRUE	NA
